id,vl_fatu,vl_sldo,dt_refe,ds_cnae,dt_abrt
419,88181.51781054925,44012.61673668075,2023-11-01,56.28-6,2022-11-07
419,72718.98221367411,44012.61673668075,2023-12-01,56.28-6,2022-11-07
420,88026.72261134724,177163.79471930495,2023-01-01,81.93-6,2016-06-16
420,102868.1547045124,177163.79471930495,2023-02-01,81.93-6,2016-06-16
420,126427.0400223813,177163.79471930495,2023-03-01,81.93-6,2016-06-16
420,157709.59211994027,177163.79471930495,2023-04-01,81.93-6,2016-06-16
420,193304.77928675635,177163.79471930495,2023-05-01,81.93-6,2016-06-16
420,227573.60851225856,177163.79471930495,2023-06-01,81.93-6,2016-06-16
420,255859.65014721773,177163.79471930495,2023-07-01,81.93-6,2016-06-16
420,279393.45186777436,177163.79471930495,2023-08-01,81.93-6,2016-06-16
420,307858.9724720511,177163.79471930495,2023-09-01,81.93-6,2016-06-16
420,358854.1382827607,177163.79471930495,2023-10-01,81.93-6,2016-06-16
420,459728.3731484352,177163.79471930495,2023-11-01,81.93-6,2016-06-16
420,658318.0718922246,177163.79471930495,2023-12-01,81.93-6,2016-06-16
421,344158.0294103714,186284.29599111172,2023-01-01,13.90-7,2022-09-18
421,420285.6188633625,186284.29599111172,2023-02-01,13.90-7,2022-09-18
421,519400.7864544118,186284.29599111172,2023-03-01,13.90-7,2022-09-18
421,611969.3027245279,186284.29599111172,2023-04-01,13.90-7,2022-09-18
421,649662.9179639063,186284.29599111172,2023-05-01,13.90-7,2022-09-18
421,594003.6413358675,186284.29599111172,2023-06-01,13.90-7,2022-09-18
421,458542.5814188031,186284.29599111172,2023-07-01,13.90-7,2022-09-18
421,306097.9921047075,186284.29599111172,2023-08-01,13.90-7,2022-09-18
421,190724.75983329988,186284.29599111172,2023-09-01,13.90-7,2022-09-18
421,122836.74435739897,186284.29599111172,2023-10-01,13.90-7,2022-09-18
421,88267.26801433059,186284.29599111172,2023-11-01,13.90-7,2022-09-18
421,72480.62812095674,186284.29599111172,2023-12-01,13.90-7,2022-09-18
422,318805.5689411377,167916.66910761368,2023-01-01,54.87-5,2023-09-18
422,353191.48417178384,167916.66910761368,2023-02-01,54.87-5,2023-09-18
422,393086.8380405453,167916.66910761368,2023-03-01,54.87-5,2023-09-18
422,425160.0292729687,167916.66910761368,2023-04-01,54.87-5,2023-09-18
422,433602.8415994243,167916.66910761368,2023-05-01,54.87-5,2023-09-18
422,408358.0516322798,167916.66910761368,2023-06-01,54.87-5,2023-09-18
422,353400.09318673954,167916.66910761368,2023-07-01,54.87-5,2023-09-18
422,285542.47745128704,167916.66910761368,2023-08-01,54.87-5,2023-09-18
422,223098.04469287992,167916.66910761368,2023-09-01,54.87-5,2023-09-18
422,175986.5302875987,167916.66910761368,2023-10-01,54.87-5,2023-09-18
422,145165.75201732203,167916.66910761368,2023-11-01,54.87-5,2023-09-18
422,127218.99946007505,167916.66910761368,2023-12-01,54.87-5,2023-09-18
423,250547.44735346097,162807.74580832382,2023-01-01,59.62-7,2016-12-30
423,284445.2253386075,162807.74580832382,2023-02-01,59.62-7,2016-12-30
423,316554.76472104865,162807.74580832382,2023-03-01,59.62-7,2016-12-30
423,329148.2500716533,162807.74580832382,2023-04-01,59.62-7,2016-12-30
423,305791.3747970826,162807.74580832382,2023-05-01,59.62-7,2016-12-30
423,245476.71689951757,162807.74580832382,2023-06-01,59.62-7,2016-12-30
423,168303.62131640245,162807.74580832382,2023-07-01,59.62-7,2016-12-30
423,100688.78015544085,162807.74580832382,2023-08-01,59.62-7,2016-12-30
423,55606.44031550853,162807.74580832382,2023-09-01,59.62-7,2016-12-30
423,30468.196161371,162807.74580832382,2023-10-01,59.62-7,2016-12-30
423,17522.576197545855,162807.74580832382,2023-11-01,59.62-7,2016-12-30
423,10806.501589568881,162807.74580832382,2023-12-01,59.62-7,2016-12-30
424,280555.2574548936,159813.15329208496,2023-01-01,14.13-5,2024-04-23
424,345984.8073627884,159813.15329208496,2023-02-01,14.13-5,2024-04-23
424,442837.9286718713,159813.15329208496,2023-03-01,14.13-5,2024-04-23
424,556606.1111183304,159813.15329208496,2023-04-01,14.13-5,2024-04-23
424,652152.5376054012,159813.15329208496,2023-05-01,14.13-5,2024-04-23
424,683928.2522045805,159813.15329208496,2023-06-01,14.13-5,2024-04-23
424,631492.8967072582,159813.15329208496,2023-07-01,14.13-5,2024-04-23
424,525451.6775679016,159813.15329208496,2023-08-01,14.13-5,2024-04-23
424,421964.54240580706,159813.15329208496,2023-09-01,14.13-5,2024-04-23
424,357853.12510954763,159813.15329208496,2023-10-01,14.13-5,2024-04-23
424,343235.20351891627,159813.15329208496,2023-11-01,14.13-5,2024-04-23
424,381106.8957810816,159813.15329208496,2023-12-01,14.13-5,2024-04-23
425,234488.11497647953,19958.36160109816,2023-01-01,85.19-8,2015-09-27
425,264937.2856717485,19958.36160109816,2023-02-01,85.19-8,2015-09-27
425,309235.6412220387,19958.36160109816,2023-03-01,85.19-8,2015-09-27
425,361648.87559594313,19958.36160109816,2023-04-01,85.19-8,2015-09-27
425,412198.3765169716,19958.36160109816,2023-05-01,85.19-8,2015-09-27
425,449308.46326574363,19958.36160109816,2023-06-01,85.19-8,2015-09-27
425,466476.2615585645,19958.36160109816,2023-07-01,85.19-8,2015-09-27
425,468132.8853909196,19958.36160109816,2023-08-01,85.19-8,2015-09-27
425,468775.98852493014,19958.36160109816,2023-09-01,85.19-8,2015-09-27
425,486945.4249261453,19958.36160109816,2023-10-01,85.19-8,2015-09-27
425,541646.4440519401,19958.36160109816,2023-11-01,85.19-8,2015-09-27
425,654757.0828945676,19958.36160109816,2023-12-01,85.19-8,2015-09-27
426,394899.8154891279,147832.6082640608,2023-01-01,94.30-8,2017-11-20
426,500600.70939515403,147832.6082640608,2023-02-01,94.30-8,2017-11-20
426,676883.753908067,147832.6082640608,2023-03-01,94.30-8,2017-11-20
426,923620.977157114,147832.6082640608,2023-04-01,94.30-8,2017-11-20
426,1207217.2037938684,147832.6082640608,2023-05-01,94.30-8,2017-11-20
426,1451186.8509884756,147832.6082640608,2023-06-01,94.30-8,2017-11-20
426,1578060.5907261765,147832.6082640608,2023-07-01,94.30-8,2017-11-20
426,1588918.3088391507,147832.6082640608,2023-08-01,94.30-8,2017-11-20
426,1586636.8710501066,147832.6082640608,2023-09-01,94.30-8,2017-11-20
426,1719612.5463261574,147832.6082640608,2023-10-01,94.30-8,2017-11-20
426,2166612.6759692742,147832.6082640608,2023-11-01,94.30-8,2017-11-20
426,3248214.5026185373,147832.6082640608,2023-12-01,94.30-8,2017-11-20
427,298844.6927454332,36352.685994689244,2023-01-01,46.10-1,2018-02-15
427,369086.8075578151,36352.685994689244,2023-02-01,46.10-1,2018-02-15
427,474008.3079243689,36352.685994689244,2023-03-01,46.10-1,2018-02-15
427,599011.1558073678,36352.685994689244,2023-04-01,46.10-1,2018-02-15
427,707147.4608310997,36352.685994689244,2023-05-01,46.10-1,2018-02-15
427,748901.9163733729,36352.685994689244,2023-06-01,46.10-1,2018-02-15
427,699929.0172187017,36352.685994689244,2023-07-01,46.10-1,2018-02-15
427,590876.8433736585,36352.685994689244,2023-08-01,46.10-1,2018-02-15
427,482432.7332929935,36352.685994689244,2023-09-01,46.10-1,2018-02-15
427,416721.32093839854,36352.685994689244,2023-10-01,46.10-1,2018-02-15
427,407761.9920507217,36352.685994689244,2023-11-01,46.10-1,2018-02-15
427,462614.92995800875,36352.685994689244,2023-12-01,46.10-1,2018-02-15
428,364577.10472673055,22489.86546972668,2023-01-01,72.79-3,2017-03-03
428,416431.58084421797,22489.86546972668,2023-02-01,72.79-3,2017-03-03
428,497907.9650694826,22489.86546972668,2023-03-01,72.79-3,2017-03-03
428,604852.5093268073,22489.86546972668,2023-04-01,72.79-3,2017-03-03
428,726633.6274425742,22489.86546972668,2023-05-01,72.79-3,2017-03-03
428,847580.3117964948,22489.86546972668,2023-06-01,72.79-3,2017-03-03
428,956238.9608971779,22489.86546972668,2023-07-01,72.79-3,2017-03-03
428,1058619.0103149407,22489.86546972668,2023-08-01,72.79-3,2017-03-03
428,1186066.6078203442,22489.86546972668,2023-09-01,72.79-3,2017-03-03
428,1396459.9351760093,22489.86546972668,2023-10-01,72.79-3,2017-03-03
428,1781994.456929161,22489.86546972668,2023-11-01,72.79-3,2017-03-03
428,2500403.8418442765,22489.86546972668,2023-12-01,72.79-3,2017-03-03
429,413199.4066217101,56210.71996826031,2023-01-01,68.93-7,2021-11-23
429,511887.5460860426,56210.71996826031,2023-02-01,68.93-7,2021-11-23
429,654600.0387599585,56210.71996826031,2023-03-01,68.93-7,2021-11-23
429,815304.7242631714,56210.71996826031,2023-04-01,68.93-7,2021-11-23
429,936155.886694629,56210.71996826031,2023-05-01,68.93-7,2021-11-23
429,948791.5692332535,56210.71996826031,2023-06-01,68.93-7,2021-11-23
429,833072.0380469088,56210.71996826031,2023-07-01,68.93-7,2021-11-23
429,648932.4234631852,56210.71996826031,2023-08-01,68.93-7,2021-11-23
429,482694.9754928369,56210.71996826031,2023-09-01,68.93-7,2021-11-23
429,378023.4594229803,56210.71996826031,2023-10-01,68.93-7,2021-11-23
429,335496.9747586364,56210.71996826031,2023-11-01,68.93-7,2021-11-23
429,345540.0773639962,56210.71996826031,2023-12-01,68.93-7,2021-11-23
430,517397.2941145857,167529.83158804674,2023-01-01,61.53-4,2017-02-11
430,571208.6461671925,167529.83158804674,2023-02-01,61.53-4,2017-02-11
430,629356.5423456783,167529.83158804674,2023-03-01,61.53-4,2017-02-11
430,668804.5185053439,167529.83158804674,2023-04-01,61.53-4,2017-02-11
430,664489.1870814534,167529.83158804674,2023-05-01,61.53-4,2017-02-11
430,604042.4885701442,167529.83158804674,2023-06-01,61.53-4,2017-02-11
430,499758.74858535005,167529.83158804674,2023-07-01,61.53-4,2017-02-11
430,382514.9757259691,167529.83158804674,2023-08-01,61.53-4,2017-02-11
430,280881.43981557904,167529.83158804674,2023-09-01,61.53-4,2017-02-11
430,206939.26771079915,167529.83158804674,2023-10-01,61.53-4,2017-02-11
430,158635.17102328673,167529.83158804674,2023-11-01,61.53-4,2017-02-11
430,128609.93976746596,167529.83158804674,2023-12-01,61.53-4,2017-02-11
431,381844.1107667881,97533.21322748746,2023-01-01,11.19-6,2018-04-25
431,432554.40365518676,97533.21322748746,2023-02-01,11.19-6,2018-04-25
431,482104.2048464945,97533.21322748746,2023-03-01,11.19-6,2018-04-25
431,504762.6630638631,97533.21322748746,2023-04-01,11.19-6,2018-04-25
431,475581.3941502003,97533.21322748746,2023-05-01,11.19-6,2018-04-25
431,390574.61411483557,97533.21322748746,2023-06-01,11.19-6,2018-04-25
431,276628.87907071854,97533.21322748746,2023-07-01,11.19-6,2018-04-25
431,172535.08372170775,97533.21322748746,2023-08-01,11.19-6,2018-04-25
431,99982.38252140842,97533.21322748746,2023-09-01,11.19-6,2018-04-25
431,57636.1610463582,97533.21322748746,2023-10-01,11.19-6,2018-04-25
431,34871.600138449816,97533.21322748746,2023-11-01,11.19-6,2018-04-25
431,22611.325444633694,97533.21322748746,2023-12-01,11.19-6,2018-04-25
432,571538.738461215,31372.629629552797,2023-01-01,86.88-4,2020-11-30
432,742181.3736606273,31372.629629552797,2023-02-01,86.88-4,2020-11-30
432,1028291.1190333584,31372.629629552797,2023-03-01,86.88-4,2020-11-30
432,1428726.124508292,31372.629629552797,2023-04-01,86.88-4,2020-11-30
432,1876810.9273060835,31372.629629552797,2023-05-01,86.88-4,2020-11-30
432,2222500.301526374,31372.629629552797,2023-06-01,86.88-4,2020-11-30
432,2320952.6502934163,31372.629629552797,2023-07-01,86.88-4,2020-11-30
432,2189689.433059183,31372.629629552797,2023-08-01,86.88-4,2020-11-30
432,2023508.2181818658,31372.629629552797,2023-09-01,86.88-4,2020-11-30
432,2042630.1439805387,31372.629629552797,2023-10-01,86.88-4,2020-11-30
432,2442031.337793675,31372.629629552797,2023-11-01,86.88-4,2020-11-30
432,3542240.989569217,31372.629629552797,2023-12-01,86.88-4,2020-11-30
433,453140.7509816774,154308.3008971441,2023-01-01,76.16-9,2015-10-05
433,550484.7926486112,154308.3008971441,2023-02-01,76.16-9,2015-10-05
433,674764.3037877509,154308.3008971441,2023-03-01,76.16-9,2015-10-05
433,786729.5479916546,154308.3008971441,2023-04-01,76.16-9,2015-10-05
433,825109.331013971,154308.3008971441,2023-05-01,76.16-9,2015-10-05
433,744585.1821854609,154308.3008971441,2023-06-01,76.16-9,2015-10-05
433,567038.5424582715,154308.3008971441,2023-07-01,76.16-9,2015-10-05
433,373227.80976432696,154308.3008971441,2023-08-01,76.16-9,2015-10-05
433,228907.62119815237,154308.3008971441,2023-09-01,76.16-9,2015-10-05
433,144604.8386321643,154308.3008971441,2023-10-01,76.16-9,2015-10-05
433,101438.61900787092,154308.3008971441,2023-11-01,76.16-9,2015-10-05
433,80926.30054241107,154308.3008971441,2023-12-01,76.16-9,2015-10-05
434,475845.97639691614,193364.4463636517,2023-01-01,13.45-3,2021-06-10
434,501501.6422026166,193364.4463636517,2023-02-01,13.45-3,2021-06-10
434,512469.29085637693,193364.4463636517,2023-03-01,13.45-3,2021-06-10
434,493442.51782521216,193364.4463636517,2023-04-01,13.45-3,2021-06-10
434,436273.5105462957,193364.4463636517,2023-05-01,13.45-3,2021-06-10
434,348069.32792839926,193364.4463636517,2023-06-01,13.45-3,2021-06-10
434,249706.71163320565,193364.4463636517,2023-07-01,13.45-3,2021-06-10
434,163334.47485482358,193364.4463636517,2023-08-01,13.45-3,2021-06-10
434,100312.57474058757,193364.4463636517,2023-09-01,13.45-3,2021-06-10
434,59946.769861663306,193364.4463636517,2023-10-01,13.45-3,2021-06-10
434,35896.803338125115,193364.4463636517,2023-11-01,13.45-3,2021-06-10
434,21839.916729730285,193364.4463636517,2023-12-01,13.45-3,2021-06-10
435,146732.04310441247,137898.8167836504,2023-01-01,25.86-8,2016-07-16
435,177268.00322439696,137898.8167836504,2023-02-01,25.86-8,2016-07-16
435,213295.00061809758,137898.8167836504,2023-03-01,25.86-8,2016-07-16
435,240468.89582792262,137898.8167836504,2023-04-01,25.86-8,2016-07-16
435,239712.4244624895,137898.8167836504,2023-05-01,25.86-8,2016-07-16
435,201661.34377328563,137898.8167836504,2023-06-01,25.86-8,2016-07-16
435,140173.95995757467,137898.8167836504,2023-07-01,25.86-8,2016-07-16
435,82467.92843483819,137898.8167836504,2023-08-01,25.86-8,2016-07-16
435,44444.71779489499,137898.8167836504,2023-09-01,25.86-8,2016-07-16
435,24401.175068344884,137898.8167836504,2023-10-01,25.86-8,2016-07-16
435,14770.701323292633,137898.8167836504,2023-11-01,25.86-8,2016-07-16
435,10098.381269102323,137898.8167836504,2023-12-01,25.86-8,2016-07-16
436,129829.7072049311,13894.47678137479,2023-01-01,35.38-2,2020-01-08
436,154008.81054794503,13894.47678137479,2023-02-01,35.38-2,2020-01-08
436,179694.67251097565,13894.47678137479,2023-03-01,35.38-2,2020-01-08
436,194317.74332217386,13894.47678137479,2023-04-01,35.38-2,2020-01-08
436,184083.21514646156,13894.47678137479,2023-05-01,35.38-2,2020-01-08
436,146059.09656039556,13894.47678137479,2023-06-01,35.38-2,2020-01-08
436,95162.04977209587,13894.47678137479,2023-07-01,35.38-2,2020-01-08
436,52144.94269657966,13894.47678137479,2023-08-01,35.38-2,2020-01-08
436,25930.69528506361,13894.47678137479,2023-09-01,35.38-2,2020-01-08
436,12952.939463137596,13894.47678137479,2023-10-01,35.38-2,2020-01-08
436,7013.181024978572,13894.47678137479,2023-11-01,35.38-2,2020-01-08
436,4215.477454669532,13894.47678137479,2023-12-01,35.38-2,2020-01-08
437,234782.50442527072,147586.58944327317,2023-01-01,25.29-6,2019-01-26
437,290243.26429406326,147586.58944327317,2023-02-01,25.29-6,2019-01-26
437,366601.8482279972,147586.58944327317,2023-03-01,25.29-6,2019-01-26
437,445396.43367897754,147586.58944327317,2023-04-01,25.29-6,2019-01-26
437,491536.44920618745,147586.58944327317,2023-05-01,25.29-6,2019-01-26
437,470646.5652131288,147586.58944327317,2023-06-01,25.29-6,2019-01-26
437,383037.05249973957,147586.58944327317,2023-07-01,25.29-6,2019-01-26
437,271410.7616672369,147586.58944327317,2023-08-01,25.29-6,2019-01-26
437,180976.95380822365,147586.58944327317,2023-09-01,25.29-6,2019-01-26
437,126027.4697989741,147586.58944327317,2023-10-01,25.29-6,2019-01-26
437,99065.50163445882,147586.58944327317,2023-11-01,25.29-6,2019-01-26
437,90038.57385776476,147586.58944327317,2023-12-01,25.29-6,2019-01-26
438,180705.85345506517,107340.12187262592,2023-01-01,88.11-8,2017-12-29
438,203773.16054308484,107340.12187262592,2023-02-01,88.11-8,2017-12-29
438,227540.41682607261,107340.12187262592,2023-03-01,88.11-8,2017-12-29
438,241003.50181223723,107340.12187262592,2023-04-01,88.11-8,2017-12-29
438,232694.67028678794,107340.12187262592,2023-05-01,88.11-8,2017-12-29
438,198958.06248465402,107340.12187262592,2023-06-01,88.11-8,2017-12-29
438,149299.97333677785,107340.12187262592,2023-07-01,88.11-8,2017-12-29
438,100293.37656507273,107340.12187262592,2023-08-01,88.11-8,2017-12-29
438,63320.117394854264,107340.12187262592,2023-09-01,88.11-8,2017-12-29
438,39952.529129774746,107340.12187262592,2023-10-01,88.11-8,2017-12-29
438,26449.809560495753,107340.12187262592,2023-11-01,88.11-8,2017-12-29
438,18739.922237535844,107340.12187262592,2023-12-01,88.11-8,2017-12-29
439,430096.1229736399,182037.492524109,2023-01-01,24.91-9,2023-09-12
439,483032.4535667309,182037.492524109,2023-02-01,24.91-9,2023-09-12
439,548955.8406822869,182037.492524109,2023-03-01,24.91-9,2023-09-12
439,609501.5944405771,182037.492524109,2023-04-01,24.91-9,2023-09-12
439,640249.4690679086,182037.492524109,2023-05-01,24.91-9,2023-09-12
439,622179.7314557412,182037.492524109,2023-06-01,24.91-9,2023-09-12
439,556210.3789174762,182037.492524109,2023-07-01,24.91-9,2023-09-12
439,465143.10597837286,182037.492524109,2023-08-01,24.91-9,2023-09-12
439,377861.88784357975,182037.492524109,2023-09-01,24.91-9,2023-09-12
439,312397.2792624575,182037.492524109,2023-10-01,24.91-9,2023-09-12
439,272950.42696558783,182037.492524109,2023-11-01,24.91-9,2023-09-12
439,256289.23732345077,182037.492524109,2023-12-01,24.91-9,2023-09-12
440,532325.9709501743,155602.19843006541,2023-01-01,42.52-3,2017-10-30
440,574281.6184022143,155602.19843006541,2023-02-01,42.52-3,2017-10-30
440,609546.2936070249,155602.19843006541,2023-03-01,42.52-3,2017-10-30
440,616873.4866421887,155602.19843006541,2023-04-01,42.52-3,2017-10-30
440,578532.5776737873,155602.19843006541,2023-05-01,42.52-3,2017-10-30
440,493097.9443507134,155602.19843006541,2023-06-01,42.52-3,2017-10-30
440,380304.7811021808,155602.19843006541,2023-07-01,42.52-3,2017-10-30
440,269455.59519179777,155602.19843006541,2023-08-01,42.52-3,2017-10-30
440,181236.2521904116,155602.19843006541,2023-09-01,42.52-3,2017-10-30
440,120459.9400106366,155602.19843006541,2023-10-01,42.52-3,2017-10-30
440,81757.11047149233,155602.19843006541,2023-11-01,42.52-3,2017-10-30
440,57525.09618087154,155602.19843006541,2023-12-01,42.52-3,2017-10-30
441,488625.31585472566,152387.1498571549,2023-01-01,38.40-6,2021-02-28
441,634312.2761986996,152387.1498571549,2023-02-01,38.40-6,2021-02-28
441,886553.471295177,152387.1498571549,2023-03-01,38.40-6,2021-02-28
441,1257125.486208762,152387.1498571549,2023-04-01,38.40-6,2021-02-28
441,1709581.1893150853,152387.1498571549,2023-05-01,38.40-6,2021-02-28
441,2131847.2846599845,152387.1498571549,2023-06-01,38.40-6,2021-02-28
441,2390062.515347605,152387.1498571549,2023-07-01,38.40-6,2021-02-28
441,2467393.7834972674,152387.1498571549,2023-08-01,38.40-6,2021-02-28
441,2530649.608874512,152387.1498571549,2023-09-01,38.40-6,2021-02-28
441,2853696.3971865573,152387.1498571549,2023-10-01,38.40-6,2021-02-28
441,3817280.0710533992,152387.1498571549,2023-11-01,38.40-6,2021-02-28
441,6203831.837121916,152387.1498571549,2023-12-01,38.40-6,2021-02-28
442,462819.21138445847,22054.06356685785,2023-01-01,21.24-8,2016-01-18
442,585993.2360495519,22054.06356685785,2023-02-01,21.24-8,2016-01-18
442,794642.8105603061,22054.06356685785,2023-03-01,21.24-8,2016-01-18
442,1093548.2041128152,22054.06356685785,2023-04-01,21.24-8,2016-01-18
442,1451801.150207676,22054.06356685785,2023-05-01,21.24-8,2016-01-18
442,1788006.1419426203,22054.06356685785,2023-06-01,21.24-8,2016-01-18
442,2011466.4825111884,22054.06356685785,2023-07-01,21.24-8,2016-01-18
442,2115042.066564574,22054.06356685785,2023-08-01,21.24-8,2016-01-18
442,2220623.245682627,22054.06356685785,2023-09-01,21.24-8,2016-01-18
442,2537849.3553002556,22054.06356685785,2023-10-01,21.24-8,2016-01-18
442,3372711.0010633236,22054.06356685785,2023-11-01,21.24-8,2016-01-18
442,5333290.543637995,22054.06356685785,2023-12-01,21.24-8,2016-01-18
443,249493.3099145315,86250.04350209155,2023-01-01,47.54-9,2017-01-08
443,287399.75725201727,86250.04350209155,2023-02-01,47.54-9,2017-01-08
443,344866.8336515178,86250.04350209155,2023-03-01,47.54-9,2017-01-08
443,416648.46861535724,86250.04350209155,2023-04-01,47.54-9,2017-01-08
443,491328.54759403126,86250.04350209155,2023-05-01,47.54-9,2017-01-08
443,553476.4777612975,86250.04350209155,2023-06-01,47.54-9,2017-01-08
443,592502.3446071541,86250.04350209155,2023-07-01,47.54-9,2017-01-08
443,612641.967831764,86250.04350209155,2023-08-01,47.54-9,2017-01-08
443,634424.0457834754,86250.04350209155,2023-09-01,47.54-9,2017-01-08
443,687997.9969539677,86250.04350209155,2023-10-01,47.54-9,2017-01-08
443,810139.5128289452,86250.04350209155,2023-11-01,47.54-9,2017-01-08
443,1052833.2404540943,86250.04350209155,2023-12-01,47.54-9,2017-01-08
444,363422.12441302626,39569.382397665446,2023-01-01,13.21-2,2024-07-23
444,424459.21732467145,39569.382397665446,2023-02-01,13.21-2,2024-07-23
444,514934.0891879051,39569.382397665446,2023-03-01,13.21-2,2024-07-23
444,623932.194787351,39569.382397665446,2023-04-01,13.21-2,2024-07-23
444,728391.2385536018,39569.382397665446,2023-05-01,13.21-2,2024-07-23
444,798486.5006889672,39569.382397665446,2023-06-01,13.21-2,2024-07-23
444,816055.9720958319,39569.382397665446,2023-07-01,13.21-2,2024-07-23
444,791942.1723122,39569.382397665446,2023-08-01,13.21-2,2024-07-23
444,761977.30083708,39569.382397665446,2023-09-01,13.21-2,2024-07-23
444,767143.6651657305,39569.382397665446,2023-10-01,13.21-2,2024-07-23
444,843823.0107632714,39569.382397665446,2023-11-01,13.21-2,2024-07-23
444,1032850.9834791449,39569.382397665446,2023-12-01,13.21-2,2024-07-23
445,384354.54994034657,65200.0887477698,2023-01-01,97.49-9,2021-12-22
445,455968.7742268145,65200.0887477698,2023-02-01,97.49-9,2021-12-22
445,560455.7600746269,65200.0887477698,2023-03-01,97.49-9,2021-12-22
445,682595.3842664713,65200.0887477698,2023-04-01,97.49-9,2021-12-22
445,790409.2813974683,65200.0887477698,2023-05-01,97.49-9,2021-12-22
445,844110.6268906863,65200.0887477698,2023-06-01,97.49-9,2021-12-22
445,823303.6677352118,65200.0887477698,2023-07-01,97.49-9,2021-12-22
445,748462.8198127977,65200.0887477698,2023-08-01,97.49-9,2021-12-22
445,667455.9723510429,65200.0887477698,2023-09-01,97.49-9,2021-12-22
445,622947.9189841191,65200.0887477698,2023-10-01,97.49-9,2021-12-22
445,640398.4777230411,65200.0887477698,2023-11-01,97.49-9,2021-12-22
445,740038.6994192511,65200.0887477698,2023-12-01,97.49-9,2021-12-22
446,427824.96724037995,165692.4726397327,2023-01-01,87.49-6,2024-01-25
446,455863.3625403445,165692.4726397327,2023-02-01,87.49-6,2024-01-25
446,479028.3613883431,165692.4726397327,2023-03-01,87.49-6,2024-01-25
446,483359.04414356285,165692.4726397327,2023-04-01,87.49-6,2024-01-25
446,457225.68860196776,165692.4726397327,2023-05-01,87.49-6,2024-01-25
446,399007.23274190305,165692.4726397327,2023-06-01,87.49-6,2024-01-25
446,320267.52061706455,165692.4726397327,2023-07-01,87.49-6,2024-01-25
446,239535.8582971023,165692.4726397327,2023-08-01,87.49-6,2024-01-25
446,171510.59613873885,165692.4726397327,2023-09-01,87.49-6,2024-01-25
446,121475.48819001965,165692.4726397327,2023-10-01,87.49-6,2024-01-25
446,87438.13765680979,165692.4726397327,2023-11-01,87.49-6,2024-01-25
446,64799.43498754671,165692.4726397327,2023-12-01,87.49-6,2024-01-25
447,271172.31318413094,149586.6668077749,2023-01-01,32.65-2,2023-12-08
447,282601.8502416648,149586.6668077749,2023-02-01,32.65-2,2023-12-08
447,284236.11013872543,149586.6668077749,2023-03-01,32.65-2,2023-12-08
447,268698.37240076653,149586.6668077749,2023-04-01,32.65-2,2023-12-08
447,233120.25654245508,149586.6668077749,2023-05-01,32.65-2,2023-12-08
447,182692.33909483094,149586.6668077749,2023-06-01,32.65-2,2023-12-08
447,128943.41756133676,149586.6668077749,2023-07-01,32.65-2,2023-12-08
447,83027.51727303975,149586.6668077749,2023-08-01,32.65-2,2023-12-08
447,50098.8882905936,149586.6668077749,2023-09-01,32.65-2,2023-12-08
447,29262.20802280326,149586.6668077749,2023-10-01,32.65-2,2023-12-08
447,16994.10091732028,149586.6668077749,2023-11-01,32.65-2,2023-12-08
447,9940.469694467854,149586.6668077749,2023-12-01,32.65-2,2023-12-08
448,508051.0983038907,92384.47844448959,2023-01-01,90.51-4,2023-06-28
448,590169.4751368943,92384.47844448959,2023-02-01,90.51-4,2023-06-28
448,686483.2473049926,92384.47844448959,2023-03-01,90.51-4,2023-06-28
448,761743.2192926533,92384.47844448959,2023-04-01,90.51-4,2023-06-28
448,770729.4941805562,92384.47844448959,2023-05-01,90.51-4,2023-06-28
448,687345.734243546,92384.47844448959,2023-06-01,90.51-4,2023-06-28
448,533889.6682028507,92384.47844448959,2023-07-01,90.51-4,2023-06-28
448,369062.4771334853,92384.47844448959,2023-08-01,90.51-4,2023-06-28
448,240383.61200679038,92384.47844448959,2023-09-01,90.51-4,2023-06-28
448,158731.2870362433,92384.47844448959,2023-10-01,90.51-4,2023-06-28
448,112501.26938161129,92384.47844448959,2023-11-01,90.51-4,2023-06-28
448,87449.75580691594,92384.47844448959,2023-12-01,90.51-4,2023-06-28
449,207615.96194272433,93664.12034437686,2023-01-01,73.59-2,2021-02-24
449,258657.82194508254,93664.12034437686,2023-02-01,73.59-2,2021-02-24
449,338154.5844934011,93664.12034437686,2023-03-01,73.59-2,2021-02-24
449,439029.970784404,93664.12034437686,2023-04-01,73.59-2,2021-02-24
449,537458.8421003133,93664.12034437686,2023-05-01,73.59-2,2021-02-24
449,595840.808173244,93664.12034437686,2023-06-01,73.59-2,2021-02-24
449,588516.3826931177,93664.12034437686,2023-07-01,73.59-2,2021-02-24
449,530054.5347919993,93664.12034437686,2023-08-01,73.59-2,2021-02-24
449,466032.1350903745,93664.12034437686,2023-09-01,73.59-2,2021-02-24
449,437413.18971549947,93664.12034437686,2023-10-01,73.59-2,2021-02-24
449,469189.422755141,93664.12034437686,2023-11-01,73.59-2,2021-02-24
449,588674.58062759,93664.12034437686,2023-12-01,73.59-2,2021-02-24
450,77832.71340444025,17572.441949186086,2023-01-01,54.28-1,2018-12-15
450,96223.11128406654,17572.441949186086,2023-02-01,54.28-1,2018-12-15
450,127152.28476462043,17572.441949186086,2023-03-01,54.28-1,2018-12-15
450,171244.28607040923,17572.441949186086,2023-04-01,54.28-1,2018-12-15
450,224865.0630997435,17572.441949186086,2023-05-01,54.28-1,2018-12-15
